ESTADO_NOTICIA,ETAPA,ANIO_HECHO,DEPARTAMENTO,MUNICIPIO,IMPUTACION,CONDENA,ACUSACION,CAPTURA,SEXO_VICTIMA,GRUPO_EDAD_VICTIMA,PAIS_NACIMIENTO,HOMICIDIO_DOLOSO_CONSUMADO,TOTAL_VICTIMAS
INACTIVO,EJECUCIÓN DE PENAS,2019,Tolima,LÉRIDA,SI,SI,SI,NO,FEMENINO,SIN DATO,,NO,1
ACTIVO,JUICIO,2017,Cundinamarca,FACATATIVÁ,SI,SI,SI,SI,FEMENINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Antioquia,ITUANGO,SI,SI,NO,SI,FEMENINO,SIN DATO,Colombia,NO,3
INACTIVO,INDAGACIÓN,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2018,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Atlántico,BARRANQUILLA,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Meta,VILLAVICENCIO,SI,SI,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INVESTIGACIÓN,2018,Chocó,BAHÍA SOLANO,SI,NO,NO,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,TERMINACIÓN ANTICIPADA,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Cauca,POPAYÁN,SI,SI,NO,SI,MASCULINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Antioquia,CAUCASIA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Huila,NEIVA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2018,Santander,BUCARAMANGA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Tolima,LÉRIDA,SI,SI,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Antioquia,MEDELLÍN,SI,SI,SI,SI,FEMENINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2020,Tolima,IBAGUÉ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2016,Atlántico,BARRANQUILLA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2019,Meta,VILLAVICENCIO,SI,NO,SI,SI,FEMENINO,SIN DATO,,SI,1
INACTIVO,JUICIO,2020,Atlántico,SOLEDAD,NO,NO,NO,NO,MASCULINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2015,Santander,LA PAZ,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,NO,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Casanare,YOPAL,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Huila,ISNOS,SI,NO,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2018,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,2
INACTIVO,EJECUCIÓN DE PENAS,2017,Valle del Cauca,CALI,SI,SI,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Valle del Cauca,YUMBO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Magdalena,SANTA MARTA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2019,Cundinamarca,SOACHA,SI,NO,NO,NO,,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Caldas,LA DORADA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2019,Santander,BARRANCABERMEJA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2018,Boyaca,CÓMBITA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Valle del Cauca,GUADALAJARA DE BUGA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2015,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,5
INACTIVO,EJECUCIÓN DE PENAS,2017,Valle del Cauca,CALI,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,5
ACTIVO,JUICIO,2018,Atlántico,BARRANQUILLA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2015,Magdalena,SANTA MARTA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2018,Tolima,IBAGUÉ,SI,NO,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Meta,ACACÍAS,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2018,Antioquia,OLAYA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Antioquia,EL SANTUARIO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Boyaca,TUNJA,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Córdoba,SAN PELAYO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,2
ACTIVO,INDAGACIÓN,2015,Antioquia,BELLO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Nariño,PASTO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2015,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INVESTIGACIÓN,2018,Antioquia,MEDELLÍN,SI,NO,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Bolívar,CARTAGENA,SI,NO,SI,NO,FEMENINO,SIN DATO,Colombia,NO,3
ACTIVO,JUICIO,2017,Valle del Cauca,YUMBO,SI,NO,SI,SI,MASCULINO,SIN DATO,Colombia,NO,2
INACTIVO,JUICIO,2017,Antioquia,ENVIGADO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2018,Caquetá,SAN VICENTE DEL CAGUÁN,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Valle del Cauca,CALI,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Antioquia,TARAZÁ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2016,Bolívar,TURBACO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,TERMINACIÓN ANTICIPADA,2019,Norte de Santander,LA ESPERANZA,SI,SI,SI,SI,MASCULINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2020,Valle del Cauca,ANDALUCÍA,SI,SI,SI,SI,FEMENINO,SIN DATO,,NO,1
ACTIVO,TERMINACIÓN ANTICIPADA,2019,Meta,SAN CARLOS DE GUAROA,SI,SI,SI,NO,FEMENINO,SIN DATO,,SI,1
ACTIVO,INDAGACIÓN,2019,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,3
ACTIVO,JUICIO,2019,Antioquia,LA ESTRELLA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Cundinamarca,FACATATIVÁ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,Antioquia,SAN JERÓNIMO,NO,NO,NO,NO,,SIN DATO,,NO,1
ACTIVO,JUICIO,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,,SI,1
ACTIVO,INDAGACIÓN,2019,Antioquia,ITAGUI,NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
ACTIVO,JUICIO,2019,Córdoba,CERETÉ,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Putumayo,PUERTO ASÍS,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INVESTIGACIÓN,2018,Atlántico,REPELÓN,SI,NO,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Cundinamarca,TAUSA,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INVESTIGACIÓN,2020,Casanare,MANÍ,SI,NO,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,Cauca,PATÍA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,5
ACTIVO,JUICIO,2016,Norte de Santander,LOS PATIOS,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Santander,CHARTA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2019,Meta,SAN MARTÍN,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2017,Valle del Cauca,PALMIRA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,2
INACTIVO,INVESTIGACIÓN,2016,Antioquia,EL BAGRE,SI,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2017,Santander,GÜEPSA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,,SI,1
INACTIVO,INDAGACIÓN,2016,Valle del Cauca,PALMIRA,NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Meta,ACACÍAS,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2018,Córdoba,CERETÉ,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,6
INACTIVO,INDAGACIÓN,2016,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,INDAGACIÓN,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Quindío,CALARCA,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,2
INACTIVO,EJECUCIÓN DE PENAS,2018,Cundinamarca,EL COLEGIO,SI,SI,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2020,Quindío,MONTENEGRO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,EJECUCIÓN DE PENAS,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Tolima,IBAGUÉ,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INVESTIGACIÓN,2020,Casanare,MANÍ,SI,NO,SI,SI,MASCULINO,SIN DATO,Venezuela,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2019,Nariño,PASTO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,NO,SI,NO,FEMENINO,SIN DATO,Colombia,NO,2
ACTIVO,JUICIO,2016,Córdoba,MONTELÍBANO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Bolívar,ARJONA,SI,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Huila,TELLO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Antioquia,BELLO,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2015,Córdoba,MONTELÍBANO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Cesar,CURUMANÍ,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2016,Quindío,ARMENIA,NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2018,Cauca,CALDONO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2019,Santander,BUCARAMANGA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2020,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2019,Putumayo,PUERTO ASÍS,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,EJECUCIÓN DE PENAS,2016,Magdalena,CIÉNAGA,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2016,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,NO,MASCULINO,SIN DATO,Colombia,NO,2
ACTIVO,INDAGACIÓN,2018,Caquetá,CURILLO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,6
ACTIVO,INDAGACIÓN,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
ACTIVO,JUICIO,2020,Putumayo,PUERTO ASÍS,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2019,Valle del Cauca,CALI,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2020,Santander,FLORIDABLANCA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,3
ACTIVO,JUICIO,2018,Cesar,SAN ALBERTO,SI,NO,SI,NO,MASCULINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Antioquia,SALGAR,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Antioquia,MEDELLÍN,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2020,Norte de Santander,CÚCUTA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2018,Córdoba,MONTERÍA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Antioquia,MEDELLÍN,SI,SI,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2018,Boyaca,ARCABUCO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2016,Cauca,POPAYÁN,NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Valle del Cauca,TULUÁ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Risaralda,PEREIRA,SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Boyaca,SOGAMOSO,SI,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Tolima,PALOCABILDO,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2015,Valle del Cauca,CALI,NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,Norte de Santander,VILLA DEL ROSARIO,NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
ACTIVO,JUICIO,2017,Nariño,PASTO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,EJECUCIÓN DE PENAS,2016,Magdalena,SANTA MARTA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,EJECUCIÓN DE PENAS,2017,Huila,PITALITO,SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2018,Meta,LEJANÍAS,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Chocó,QUIBDO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,3
ACTIVO,JUICIO,2018,Atlántico,SOLEDAD,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2017,Sucre,SAN ONOFRE,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2018,Cesar,AGUSTÍN CODAZZI,NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2018,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Cesar,VALLEDUPAR,NO,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2019,Bolívar,CARTAGENA,SI,NO,SI,SI,FEMENINO,SIN DATO,Venezuela,SI,1
ACTIVO,INDAGACIÓN,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2020,Huila,GARZÓN,SI,SI,SI,NO,FEMENINO,SIN DATO,,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Guainía,INÍRIDA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,TERMINACIÓN ANTICIPADA,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,2
ACTIVO,JUICIO,2017,Quindío,CALARCA,SI,NO,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2018,Valle del Cauca,YUMBO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,3
INACTIVO,INDAGACIÓN,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2019,Magdalena,SANTA MARTA,NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Antioquia,MEDELLÍN,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Cundinamarca,LA MESA,SI,SI,NO,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INVESTIGACIÓN,2015,La Guajira,MAICAO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Tolima,ROVIRA,SI,SI,NO,SI,MASCULINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2018,Chocó,QUIBDO,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2017,Cundinamarca,MOSQUERA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Valle del Cauca,TULUÁ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2015,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,3
INACTIVO,INDAGACIÓN,2020,Cauca,SANTANDER DE QUILICHAO,NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,2
INACTIVO,INDAGACIÓN,2016,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,8
INACTIVO,INDAGACIÓN,2017,Bolívar,CARTAGENA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,JUICIO,2018,Tolima,IBAGUÉ,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,EJECUCIÓN DE PENAS,2018,Santander,GIRÓN,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2018,Cesar,EL PASO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2020,Tolima,IBAGUÉ,SI,SI,SI,SI,MASCULINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,Atlántico,SOLEDAD,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2018,La Guajira,MAICAO,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,2
ACTIVO,INVESTIGACIÓN,2019,Atlántico,BARRANQUILLA,SI,NO,SI,SI,MASCULINO,SIN DATO,,NO,1
INACTIVO,INDAGACIÓN,2017,Valle del Cauca,CALI,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,INDAGACIÓN,2019,Valle del Cauca,ALCALÁ,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2020,Atlántico,PUERTO COLOMBIA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INDAGACIÓN,2017,Antioquia,MEDELLÍN,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Tolima,CUNDAY,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,EJECUCIÓN DE PENAS,2016,Santander,BARRANCABERMEJA,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,2
ACTIVO,JUICIO,2018,La Guajira,BARRANCAS,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Tolima,IBAGUÉ,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,INDAGACIÓN,2017,Antioquia,LIBORINA,NO,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Antioquia,CAUCASIA,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,SI,1
INACTIVO,INDAGACIÓN,2019,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,FEMENINO,SIN DATO,,NO,1
ACTIVO,INDAGACIÓN,2020,Atlántico,SABANALARGA,NO,NO,NO,SI,FEMENINO,SIN DATO,Colombia,NO,2
INACTIVO,EJECUCIÓN DE PENAS,2017,Valle del Cauca,CALI,SI,SI,SI,NO,FEMENINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2020,Risaralda,MISTRATÓ,SI,NO,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,EJECUCIÓN DE PENAS,2018,Meta,LEJANÍAS,SI,SI,SI,SI,FEMENINO,SIN DATO,Colombia,NO,1
ACTIVO,INVESTIGACIÓN,2015,Córdoba,MONTERÍA,SI,NO,NO,NO,FEMENINO,SIN DATO,Colombia,NO,1
INACTIVO,INDAGACIÓN,2017,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",NO,NO,NO,NO,MASCULINO,SIN DATO,Colombia,SI,1
ACTIVO,JUICIO,2016,Santander,BUCARAMANGA,SI,NO,SI,NO,FEMENINO,SIN DATO,Colombia,NO,1
